settlement_id,from_user_id,to_user_id,group_id,amount,date,status,note
STL_00040290,USR_0975,USR_0566,GRP_0324,447.47,2025-11-09,completed,Clearing balance - November 2025
STL_00040291,USR_0975,USR_0389,GRP_0324,851.85,2025-11-09,completed,Monthly settlement for Family Matters 40
STL_00040292,USR_0940,USR_0389,GRP_0324,236.66,2025-11-09,completed,Settlement for family expenses
STL_00040293,USR_0940,USR_0522,GRP_0324,538.24,2025-11-09,completed,Clearing balance - November 2025
STL_00040294,USR_0940,USR_0356,GRP_0324,12.33,2025-11-09,completed,Monthly settlement for Family Matters 40
STL_00040295,USR_0974,USR_0356,GRP_0324,47.67,2025-11-09,completed,Monthly settlement for Family Matters 40
STL_00040296,USR_0432,USR_0690,GRP_0324,2636.93,2025-12-09,completed,Monthly settlement for Family Matters 40
STL_00040297,USR_0975,USR_0690,GRP_0324,678.77,2025-12-09,completed,Clearing balance - December 2025
STL_00040298,USR_0975,USR_0566,GRP_0324,651.45,2025-12-09,completed,Payment for shared expenses
STL_00040299,USR_0471,USR_0566,GRP_0324,491.43,2025-12-09,completed,Clearing balance - December 2025
STL_00040300,USR_0471,USR_0389,GRP_0324,654.51,2025-12-09,completed,Settlement for family expenses
STL_00040301,USR_0940,USR_0389,GRP_0324,266.29,2025-12-09,completed,Settlement for family expenses
STL_00040302,USR_0940,USR_0522,GRP_0324,494.16,2025-12-09,completed,Monthly settlement for Family Matters 40
STL_00040303,USR_0940,USR_0356,GRP_0324,25.23,2025-12-09,completed,Monthly settlement for Family Matters 40
STL_00040304,USR_0372,USR_0874,GRP_0325,33.69,2020-03-16,completed,Payment for shared expenses
STL_00040305,USR_0850,USR_0372,GRP_0325,34.56,2020-04-15,completed,Clearing balance - April 2020
STL_00040306,USR_0850,USR_0372,GRP_0325,26.46,2020-05-15,completed,Monthly settlement for Lunch Crew 13
STL_00040307,USR_0850,USR_0372,GRP_0325,104.91,2020-06-14,completed,Clearing balance - June 2020
STL_00040308,USR_0850,USR_0607,GRP_0325,72.76,2020-06-14,completed,Settlement for office expenses
STL_00040309,USR_0850,USR_0057,GRP_0325,20.63,2020-06-14,completed,Settlement for office expenses
STL_00040310,USR_0850,USR_0607,GRP_0325,166.43,2020-07-14,completed,Settlement for office expenses
STL_00040311,USR_0850,USR_0372,GRP_0325,92.97,2020-07-14,completed,Payment for shared expenses
STL_00040312,USR_0874,USR_0372,GRP_0325,46.31,2020-07-14,completed,Payment for shared expenses
STL_00040313,USR_0874,USR_0057,GRP_0325,10.89,2020-07-14,completed,Settlement for office expenses
STL_00040314,USR_0850,USR_0372,GRP_0325,179.16,2020-08-13,completed,Payment for shared expenses
STL_00040315,USR_0850,USR_0607,GRP_0325,10.93,2020-08-13,completed,Settlement for office expenses
STL_00040316,USR_0874,USR_0607,GRP_0325,109.81,2020-08-13,completed,Clearing balance - August 2020
STL_00040317,USR_0057,USR_0607,GRP_0325,29.72,2020-08-13,completed,Settlement for office expenses
STL_00040318,USR_0850,USR_0607,GRP_0325,211.97,2020-09-12,completed,Payment for shared expenses
STL_00040319,USR_0850,USR_0372,GRP_0325,4.63,2020-09-12,rejected,Settlement for office expenses
STL_00040320,USR_0874,USR_0372,GRP_0325,113.28,2020-09-12,completed,Settlement for office expenses
STL_00040321,USR_0874,USR_0607,GRP_0325,176.17,2020-10-12,completed,Payment for shared expenses
STL_00040322,USR_0850,USR_0372,GRP_0325,85.24,2020-10-12,completed,Clearing balance - October 2020
STL_00040323,USR_0874,USR_0607,GRP_0325,215.68,2020-11-11,pending,Monthly settlement for Lunch Crew 13
STL_00040324,USR_0850,USR_0607,GRP_0325,14.58,2020-11-11,completed,Settlement for office expenses
STL_00040325,USR_0850,USR_0372,GRP_0325,53.2,2020-11-11,pending,Payment for shared expenses
STL_00040326,USR_0874,USR_0607,GRP_0325,242.48,2020-12-11,completed,Payment for shared expenses
STL_00040327,USR_0850,USR_0607,GRP_0325,42.82,2020-12-11,completed,Monthly settlement for Lunch Crew 13
STL_00040328,USR_0850,USR_0372,GRP_0325,108.0,2020-12-11,completed,Monthly settlement for Lunch Crew 13
STL_00040329,USR_0850,USR_0607,GRP_0325,239.34,2021-01-10,completed,Settlement for office expenses
STL_00040330,USR_0874,USR_0607,GRP_0325,162.75,2021-01-10,completed,Settlement for office expenses
STL_00040331,USR_0874,USR_0372,GRP_0325,71.97,2021-01-10,completed,Monthly settlement for Lunch Crew 13
STL_00040332,USR_0057,USR_0372,GRP_0325,44.37,2021-01-10,completed,Monthly settlement for Lunch Crew 13
STL_00040333,USR_0850,USR_0607,GRP_0325,309.79,2021-02-09,pending,Clearing balance - February 2021
STL_00040334,USR_0874,USR_0607,GRP_0325,112.65,2021-02-09,completed,Settlement for office expenses
STL_00040335,USR_0874,USR_0372,GRP_0325,109.67,2021-02-09,completed,Payment for shared expenses
STL_00040336,USR_0850,USR_0607,GRP_0325,313.36,2021-03-11,pending,Monthly settlement for Lunch Crew 13
STL_00040337,USR_0874,USR_0607,GRP_0325,111.32,2021-03-11,completed,Clearing balance - March 2021
STL_00040338,USR_0874,USR_0372,GRP_0325,106.8,2021-03-11,completed,Monthly settlement for Lunch Crew 13
STL_00040339,USR_0850,USR_0607,GRP_0325,354.49,2021-04-10,completed,Payment for shared expenses
STL_00040340,USR_0874,USR_0607,GRP_0325,57.34,2021-04-10,completed,Settlement for office expenses
STL_00040341,USR_0874,USR_0372,GRP_0325,84.86,2021-04-10,completed,Payment for shared expenses
STL_00040342,USR_0850,USR_0607,GRP_0325,404.77,2021-05-10,completed,Settlement for office expenses
STL_00040343,USR_0874,USR_0607,GRP_0325,8.41,2021-05-10,completed,Payment for shared expenses
STL_00040344,USR_0874,USR_0372,GRP_0325,150.77,2021-05-10,completed,Payment for shared expenses
STL_00040345,USR_0850,USR_0607,GRP_0325,307.77,2021-06-09,completed,Clearing balance - June 2021
STL_00040346,USR_0850,USR_0372,GRP_0325,137.21,2021-06-09,completed,Payment for shared expenses
STL_00040347,USR_0874,USR_0372,GRP_0325,58.85,2021-06-09,completed,Payment for shared expenses
STL_00040348,USR_0874,USR_0607,GRP_0325,324.74,2021-07-09,completed,Payment for shared expenses
STL_00040349,USR_0874,USR_0372,GRP_0325,75.06,2021-07-09,completed,Monthly settlement for Lunch Crew 13
STL_00040350,USR_0850,USR_0372,GRP_0325,127.22,2021-07-09,completed,Clearing balance - July 2021
STL_00040351,USR_0874,USR_0607,GRP_0325,392.86,2021-08-08,completed,Settlement for office expenses
STL_00040352,USR_0874,USR_0372,GRP_0325,77.89,2021-08-08,completed,Payment for shared expenses
STL_00040353,USR_0850,USR_0372,GRP_0325,143.0,2021-08-08,completed,Monthly settlement for Lunch Crew 13
STL_00040354,USR_0874,USR_0607,GRP_0325,357.42,2021-09-07,completed,Clearing balance - September 2021
STL_00040355,USR_0874,USR_0372,GRP_0325,60.45,2021-09-07,completed,Payment for shared expenses
STL_00040356,USR_0850,USR_0372,GRP_0325,90.65,2021-09-07,completed,Payment for shared expenses
STL_00040357,USR_0874,USR_0607,GRP_0325,335.53,2021-10-07,completed,Settlement for office expenses
STL_00040358,USR_0874,USR_0372,GRP_0325,90.58,2021-10-07,completed,Monthly settlement for Lunch Crew 13
STL_00040359,USR_0850,USR_0372,GRP_0325,19.97,2021-10-07,pending,Payment for shared expenses
STL_00040360,USR_0874,USR_0607,GRP_0325,390.13,2021-11-06,completed,Clearing balance - November 2021
STL_00040361,USR_0850,USR_0607,GRP_0325,38.55,2021-11-06,completed,Monthly settlement for Lunch Crew 13
STL_00040362,USR_0850,USR_0372,GRP_0325,129.37,2021-11-06,completed,Settlement for office expenses
STL_00040363,USR_0850,USR_0607,GRP_0325,409.8,2021-12-06,completed,Settlement for office expenses
STL_00040364,USR_0874,USR_0607,GRP_0325,174.68,2021-12-06,completed,Clearing balance - December 2021
STL_00040365,USR_0874,USR_0372,GRP_0325,78.09,2021-12-06,completed,Clearing balance - December 2021
STL_00040366,USR_0057,USR_0372,GRP_0325,27.16,2021-12-06,completed,Payment for shared expenses
STL_00040367,USR_0850,USR_0607,GRP_0325,316.8,2022-01-05,completed,Clearing balance - January 2022
STL_00040368,USR_0874,USR_0607,GRP_0325,203.69,2022-01-05,completed,Clearing balance - January 2022
STL_00040369,USR_0850,USR_0607,GRP_0325,264.34,2022-02-04,completed,Monthly settlement for Lunch Crew 13
STL_00040370,USR_0874,USR_0607,GRP_0325,183.0,2022-02-04,completed,Settlement for office expenses
STL_00040371,USR_0372,USR_0607,GRP_0325,12.19,2022-02-04,completed,Settlement for office expenses
STL_00040372,USR_0874,USR_0607,GRP_0325,218.08,2022-03-06,completed,Monthly settlement for Lunch Crew 13
STL_00040373,USR_0850,USR_0607,GRP_0325,206.74,2022-03-06,completed,Clearing balance - March 2022
STL_00040374,USR_0372,USR_0607,GRP_0325,76.38,2022-03-06,completed,Monthly settlement for Lunch Crew 13
STL_00040375,USR_0372,USR_0057,GRP_0325,7.94,2022-03-06,completed,Monthly settlement for Lunch Crew 13
STL_00040376,USR_0874,USR_0607,GRP_0325,220.23,2022-04-05,completed,Clearing balance - April 2022
STL_00040377,USR_0850,USR_0607,GRP_0325,203.69,2022-04-05,completed,Clearing balance - April 2022
STL_00040378,USR_0372,USR_0607,GRP_0325,96.53,2022-04-05,completed,Payment for shared expenses
STL_00040379,USR_0057,USR_0607,GRP_0325,62.0,2022-04-05,completed,Clearing balance - April 2022
STL_00040380,USR_0874,USR_0607,GRP_0325,249.87,2022-05-05,completed,Clearing balance - May 2022
STL_00040381,USR_0850,USR_0607,GRP_0325,181.2,2022-05-05,completed,Clearing balance - May 2022
STL_00040382,USR_0372,USR_0607,GRP_0325,80.91,2022-05-05,completed,Payment for shared expenses
STL_00040383,USR_0057,USR_0607,GRP_0325,12.9,2022-05-05,completed,Monthly settlement for Lunch Crew 13
STL_00040384,USR_0874,USR_0607,GRP_0325,300.27,2022-06-04,pending,Clearing balance - June 2022
STL_00040385,USR_0372,USR_0607,GRP_0325,224.13,2022-06-04,completed,Monthly settlement for Lunch Crew 13
STL_00040386,USR_0850,USR_0607,GRP_0325,187.95,2022-06-04,completed,Monthly settlement for Lunch Crew 13
STL_00040387,USR_0057,USR_0607,GRP_0325,51.08,2022-06-04,completed,Payment for shared expenses
STL_00040388,USR_0874,USR_0607,GRP_0325,244.24,2022-07-04,completed,Settlement for office expenses
STL_00040389,USR_0372,USR_0607,GRP_0325,214.2,2022-07-04,pending,Settlement for office expenses
STL_00040390,USR_0850,USR_0607,GRP_0325,212.52,2022-07-04,completed,Clearing balance - July 2022
STL_00040391,USR_0057,USR_0607,GRP_0325,65.48,2022-07-04,completed,Settlement for office expenses
STL_00040392,USR_0874,USR_0607,GRP_0325,297.15,2022-08-03,completed,Payment for shared expenses
STL_00040393,USR_0372,USR_0607,GRP_0325,230.75,2022-08-03,completed,Monthly settlement for Lunch Crew 13
STL_00040394,USR_0850,USR_0607,GRP_0325,124.65,2022-08-03,completed,Settlement for office expenses
STL_00040395,USR_0057,USR_0607,GRP_0325,33.32,2022-08-03,completed,Clearing balance - August 2022
STL_00040396,USR_0372,USR_0607,GRP_0325,230.19,2022-09-02,completed,Monthly settlement for Lunch Crew 13
STL_00040397,USR_0874,USR_0607,GRP_0325,226.56,2022-09-02,completed,Clearing balance - September 2022
STL_00040398,USR_0850,USR_0607,GRP_0325,126.01,2022-09-02,completed,Settlement for office expenses
STL_00040399,USR_0057,USR_0607,GRP_0325,43.19,2022-09-02,completed,Clearing balance - September 2022
STL_00040400,USR_0372,USR_0607,GRP_0325,224.99,2022-10-02,completed,Monthly settlement for Lunch Crew 13
STL_00040401,USR_0874,USR_0607,GRP_0325,209.18,2022-10-02,completed,Monthly settlement for Lunch Crew 13
STL_00040402,USR_0850,USR_0607,GRP_0325,139.88,2022-10-02,completed,Settlement for office expenses
STL_00040403,USR_0057,USR_0607,GRP_0325,96.32,2022-10-02,completed,Monthly settlement for Lunch Crew 13
STL_00040404,USR_0372,USR_0607,GRP_0325,255.44,2022-11-01,completed,Clearing balance - November 2022
STL_00040405,USR_0874,USR_0607,GRP_0325,247.09,2022-11-01,completed,Monthly settlement for Lunch Crew 13
STL_00040406,USR_0850,USR_0607,GRP_0325,92.89,2022-11-01,completed,Clearing balance - November 2022
STL_00040407,USR_0057,USR_0607,GRP_0325,86.66,2022-11-01,completed,Settlement for office expenses
STL_00040408,USR_0372,USR_0607,GRP_0325,299.42,2022-12-01,rejected,Settlement for office expenses
STL_00040409,USR_0874,USR_0607,GRP_0325,279.18,2022-12-01,completed,Clearing balance - December 2022
STL_00040410,USR_0057,USR_0607,GRP_0325,145.15,2022-12-01,completed,Payment for shared expenses
STL_00040411,USR_0850,USR_0607,GRP_0325,29.26,2022-12-01,completed,Settlement for office expenses
STL_00040412,USR_0372,USR_0607,GRP_0325,334.43,2022-12-31,completed,Payment for shared expenses
STL_00040413,USR_0874,USR_0607,GRP_0325,325.38,2022-12-31,completed,Payment for shared expenses
STL_00040414,USR_0057,USR_0607,GRP_0325,125.52,2022-12-31,pending,Settlement for office expenses
STL_00040415,USR_0874,USR_0607,GRP_0325,368.16,2023-01-30,completed,Payment for shared expenses
STL_00040416,USR_0372,USR_0607,GRP_0325,366.71,2023-01-30,pending,Settlement for office expenses
STL_00040417,USR_0057,USR_0607,GRP_0325,9.1,2023-01-30,completed,Settlement for office expenses
STL_00040418,USR_0874,USR_0607,GRP_0325,392.75,2023-03-01,completed,Payment for shared expenses
STL_00040419,USR_0372,USR_0607,GRP_0325,294.37,2023-03-01,completed,Payment for shared expenses
STL_00040420,USR_0874,USR_0607,GRP_0325,480.94,2023-03-31,pending,Monthly settlement for Lunch Crew 13
STL_00040421,USR_0372,USR_0607,GRP_0325,167.18,2023-03-31,completed,Settlement for office expenses
STL_00040422,USR_0372,USR_0057,GRP_0325,23.83,2023-03-31,completed,Settlement for office expenses
STL_00040423,USR_0874,USR_0607,GRP_0325,447.91,2023-04-30,completed,Payment for shared expenses
STL_00040424,USR_0372,USR_0607,GRP_0325,314.56,2023-04-30,completed,Payment for shared expenses
STL_00040425,USR_0372,USR_0057,GRP_0325,69.42,2023-04-30,completed,Settlement for office expenses
STL_00040426,USR_0850,USR_0057,GRP_0325,15.88,2023-04-30,completed,Settlement for office expenses
STL_00040427,USR_0874,USR_0607,GRP_0325,463.23,2023-05-30,completed,Settlement for office expenses
STL_00040428,USR_0372,USR_0607,GRP_0325,327.61,2023-05-30,completed,Payment for shared expenses
STL_00040429,USR_0372,USR_0057,GRP_0325,61.64,2023-05-30,completed,Monthly settlement for Lunch Crew 13
STL_00040430,USR_0850,USR_0057,GRP_0325,23.94,2023-05-30,pending,Settlement for office expenses
STL_00040431,USR_0874,USR_0607,GRP_0325,485.41,2023-06-29,completed,Monthly settlement for Lunch Crew 13
STL_00040432,USR_0372,USR_0607,GRP_0325,227.88,2023-06-29,completed,Clearing balance - June 2023
STL_00040433,USR_0372,USR_0057,GRP_0325,53.0,2023-06-29,completed,Payment for shared expenses
STL_00040434,USR_0874,USR_0607,GRP_0325,458.04,2023-07-29,completed,Settlement for office expenses
STL_00040435,USR_0372,USR_0607,GRP_0325,320.65,2023-07-29,completed,Settlement for office expenses
STL_00040436,USR_0372,USR_0057,GRP_0325,101.2,2023-07-29,completed,Settlement for office expenses
STL_00040437,USR_0850,USR_0057,GRP_0325,31.52,2023-07-29,completed,Settlement for office expenses
STL_00040438,USR_0372,USR_0607,GRP_0325,397.67,2023-08-28,completed,Settlement for office expenses
STL_00040439,USR_0874,USR_0607,GRP_0325,350.57,2023-08-28,completed,Clearing balance - August 2023
STL_00040440,USR_0874,USR_0057,GRP_0325,40.77,2023-08-28,completed,Monthly settlement for Lunch Crew 13
STL_00040441,USR_0850,USR_0057,GRP_0325,116.53,2023-08-28,completed,Payment for shared expenses
STL_00040442,USR_0372,USR_0607,GRP_0325,444.91,2023-09-27,completed,Settlement for office expenses
STL_00040443,USR_0874,USR_0607,GRP_0325,275.96,2023-09-27,completed,Clearing balance - September 2023
STL_00040444,USR_0874,USR_0057,GRP_0325,68.17,2023-09-27,completed,Monthly settlement for Lunch Crew 13
STL_00040445,USR_0850,USR_0057,GRP_0325,70.67,2023-09-27,rejected,Payment for shared expenses
STL_00040446,USR_0372,USR_0607,GRP_0325,457.02,2023-10-27,completed,Monthly settlement for Lunch Crew 13
STL_00040447,USR_0874,USR_0607,GRP_0325,229.11,2023-10-27,completed,Clearing balance - October 2023
STL_00040448,USR_0874,USR_0057,GRP_0325,86.83,2023-10-27,completed,Settlement for office expenses
STL_00040449,USR_0850,USR_0057,GRP_0325,47.89,2023-10-27,completed,Payment for shared expenses
STL_00040450,USR_0372,USR_0607,GRP_0325,417.75,2023-11-26,completed,Monthly settlement for Lunch Crew 13
STL_00040451,USR_0874,USR_0607,GRP_0325,228.49,2023-11-26,completed,Clearing balance - November 2023
STL_00040452,USR_0874,USR_0057,GRP_0325,70.46,2023-11-26,completed,Settlement for office expenses
STL_00040453,USR_0850,USR_0057,GRP_0325,47.11,2023-11-26,pending,Clearing balance - November 2023
STL_00040454,USR_0372,USR_0607,GRP_0325,357.71,2023-12-26,completed,Clearing balance - December 2023
STL_00040455,USR_0874,USR_0607,GRP_0325,202.3,2023-12-26,completed,Clearing balance - December 2023
STL_00040456,USR_0874,USR_0057,GRP_0325,122.71,2023-12-26,completed,Payment for shared expenses
STL_00040457,USR_0850,USR_0057,GRP_0325,3.85,2023-12-26,completed,Monthly settlement for Lunch Crew 13
STL_00040458,USR_0372,USR_0607,GRP_0325,388.72,2024-01-25,completed,Clearing balance - January 2024
STL_00040459,USR_0874,USR_0607,GRP_0325,147.2,2024-01-25,completed,Monthly settlement for Lunch Crew 13
STL_00040460,USR_0874,USR_0057,GRP_0325,87.44,2024-01-25,pending,Settlement for office expenses
STL_00040461,USR_0372,USR_0607,GRP_0325,331.35,2024-02-24,completed,Monthly settlement for Lunch Crew 13
STL_00040462,USR_0874,USR_0607,GRP_0325,150.28,2024-02-24,completed,Settlement for office expenses
STL_00040463,USR_0874,USR_0057,GRP_0325,87.6,2024-02-24,completed,Clearing balance - February 2024
STL_00040464,USR_0372,USR_0607,GRP_0325,352.97,2024-03-25,completed,Settlement for office expenses
STL_00040465,USR_0874,USR_0607,GRP_0325,104.62,2024-03-25,pending,Settlement for office expenses
STL_00040466,USR_0874,USR_0057,GRP_0325,146.87,2024-03-25,completed,Payment for shared expenses
STL_00040467,USR_0372,USR_0607,GRP_0325,369.14,2024-04-24,rejected,Settlement for office expenses
STL_00040468,USR_0874,USR_0607,GRP_0325,116.64,2024-04-24,completed,Clearing balance - April 2024
STL_00040469,USR_0874,USR_0057,GRP_0325,237.54,2024-04-24,completed,Clearing balance - April 2024
STL_00040470,USR_0372,USR_0607,GRP_0325,418.27,2024-05-24,completed,Settlement for office expenses
STL_00040471,USR_0874,USR_0607,GRP_0325,117.29,2024-05-24,pending,Monthly settlement for Lunch Crew 13
STL_00040472,USR_0874,USR_0057,GRP_0325,225.55,2024-05-24,completed,Payment for shared expenses
STL_00040473,USR_0372,USR_0607,GRP_0325,353.26,2024-06-23,completed,Monthly settlement for Lunch Crew 13
STL_00040474,USR_0874,USR_0607,GRP_0325,113.12,2024-06-23,completed,Monthly settlement for Lunch Crew 13
STL_00040475,USR_0874,USR_0057,GRP_0325,196.25,2024-06-23,completed,Clearing balance - June 2024
STL_00040476,USR_0372,USR_0607,GRP_0325,370.3,2024-07-23,completed,Clearing balance - July 2024
STL_00040477,USR_0850,USR_0607,GRP_0325,95.56,2024-07-23,completed,Settlement for office expenses
STL_00040478,USR_0850,USR_0057,GRP_0325,84.16,2024-07-23,completed,Clearing balance - July 2024
STL_00040479,USR_0874,USR_0057,GRP_0325,162.58,2024-07-23,completed,Settlement for office expenses
STL_00040480,USR_0372,USR_0607,GRP_0325,326.9,2024-08-22,pending,Monthly settlement for Lunch Crew 13
STL_00040481,USR_0874,USR_0607,GRP_0325,109.97,2024-08-22,completed,Clearing balance - August 2024
STL_00040482,USR_0874,USR_0057,GRP_0325,101.41,2024-08-22,completed,Monthly settlement for Lunch Crew 13
STL_00040483,USR_0850,USR_0057,GRP_0325,71.55,2024-08-22,completed,Settlement for office expenses
STL_00040484,USR_0372,USR_0607,GRP_0325,338.62,2024-09-21,completed,Payment for shared expenses
STL_00040485,USR_0874,USR_0607,GRP_0325,58.0,2024-09-21,rejected,Clearing balance - September 2024
STL_00040486,USR_0874,USR_0057,GRP_0325,128.63,2024-09-21,completed,Clearing balance - September 2024
STL_00040487,USR_0874,USR_0452,GRP_0325,44.18,2024-09-21,completed,Monthly settlement for Lunch Crew 13
STL_00040488,USR_0850,USR_0452,GRP_0325,35.32,2024-09-21,completed,Settlement for office expenses
STL_00040489,USR_0372,USR_0607,GRP_0325,328.66,2024-10-21,completed,Monthly settlement for Lunch Crew 13
STL_00040490,USR_0874,USR_0607,GRP_0325,81.74,2024-10-21,completed,Settlement for office expenses
STL_00040491,USR_0874,USR_0057,GRP_0325,80.9,2024-10-21,completed,Payment for shared expenses
STL_00040492,USR_0850,USR_0057,GRP_0325,8.88,2024-10-21,completed,Clearing balance - October 2024
STL_00040493,USR_0372,USR_0607,GRP_0325,352.04,2024-11-20,completed,Clearing balance - November 2024
STL_00040494,USR_0874,USR_0607,GRP_0325,42.05,2024-11-20,rejected,Settlement for office expenses
STL_00040495,USR_0874,USR_0057,GRP_0325,33.95,2024-11-20,completed,Settlement for office expenses
STL_00040496,USR_0850,USR_0057,GRP_0325,18.98,2024-11-20,pending,Monthly settlement for Lunch Crew 13
STL_00040497,USR_0372,USR_0607,GRP_0325,369.32,2024-12-20,completed,Monthly settlement for Lunch Crew 13
STL_00040498,USR_0372,USR_0057,GRP_0325,2.42,2024-12-20,completed,Payment for shared expenses
STL_00040499,USR_0850,USR_0057,GRP_0325,108.75,2024-12-20,completed,Payment for shared expenses
STL_00040500,USR_0452,USR_0057,GRP_0325,27.97,2024-12-20,completed,Payment for shared expenses
STL_00040501,USR_0372,USR_0607,GRP_0325,285.22,2025-01-19,completed,Settlement for office expenses
STL_00040502,USR_0372,USR_0057,GRP_0325,39.29,2025-01-19,completed,Payment for shared expenses
STL_00040503,USR_0372,USR_0607,GRP_0325,235.81,2025-02-18,completed,Payment for shared expenses
STL_00040504,USR_0372,USR_0057,GRP_0325,4.29,2025-02-18,completed,Clearing balance - February 2025
STL_00040505,USR_0372,USR_0607,GRP_0325,260.83,2025-03-20,completed,Monthly settlement for Lunch Crew 13
STL_00040506,USR_0372,USR_0057,GRP_0325,30.08,2025-03-20,completed,Monthly settlement for Lunch Crew 13
STL_00040507,USR_0850,USR_0057,GRP_0325,9.91,2025-03-20,completed,Settlement for office expenses
STL_00040508,USR_0372,USR_0607,GRP_0325,168.95,2025-04-19,completed,Settlement for office expenses
STL_00040509,USR_0372,USR_0334,GRP_0325,18.07,2025-04-19,completed,Monthly settlement for Lunch Crew 13
STL_00040510,USR_0372,USR_0057,GRP_0325,13.18,2025-04-19,completed,Settlement for office expenses
STL_00040511,USR_0372,USR_0607,GRP_0325,213.79,2025-05-19,completed,Monthly settlement for Lunch Crew 13
STL_00040512,USR_0372,USR_0057,GRP_0325,90.85,2025-05-19,pending,Payment for shared expenses
STL_00040513,USR_0874,USR_0057,GRP_0325,9.57,2025-05-19,completed,Payment for shared expenses
STL_00040514,USR_0874,USR_0334,GRP_0325,9.03,2025-05-19,rejected,Monthly settlement for Lunch Crew 13
STL_00040515,USR_0372,USR_0607,GRP_0325,254.77,2025-06-18,completed,Payment for shared expenses
STL_00040516,USR_0372,USR_0057,GRP_0325,39.04,2025-06-18,pending,Clearing balance - June 2025
STL_00040517,USR_0874,USR_0607,GRP_0325,243.4,2025-07-18,completed,Payment for shared expenses
STL_00040518,USR_0372,USR_0607,GRP_0325,2.84,2025-07-18,completed,Settlement for office expenses
STL_00040519,USR_0372,USR_0057,GRP_0325,38.08,2025-07-18,completed,Payment for shared expenses
STL_00040520,USR_0874,USR_0607,GRP_0325,255.63,2025-08-17,completed,Clearing balance - August 2025
STL_00040521,USR_0850,USR_0607,GRP_0325,98.6,2025-08-17,completed,Payment for shared expenses
STL_00040522,USR_0850,USR_0057,GRP_0325,68.73,2025-08-17,completed,Monthly settlement for Lunch Crew 13
STL_00040523,USR_0850,USR_0334,GRP_0325,46.99,2025-08-17,completed,Clearing balance - August 2025
STL_00040524,USR_0874,USR_0607,GRP_0325,256.6,2025-09-16,completed,Clearing balance - September 2025
STL_00040525,USR_0452,USR_0607,GRP_0325,130.08,2025-09-16,completed,Clearing balance - September 2025
STL_00040526,USR_0452,USR_0057,GRP_0325,40.15,2025-09-16,completed,Settlement for office expenses
STL_00040527,USR_0452,USR_0372,GRP_0325,13.83,2025-09-16,pending,Payment for shared expenses
STL_00040528,USR_0850,USR_0372,GRP_0325,24.79,2025-09-16,pending,Payment for shared expenses
STL_00040529,USR_0850,USR_0334,GRP_0325,17.15,2025-09-16,completed,Payment for shared expenses
STL_00040530,USR_0874,USR_0607,GRP_0325,200.04,2025-10-16,completed,Settlement for office expenses
STL_00040531,USR_0452,USR_0607,GRP_0325,157.72,2025-10-16,rejected,Monthly settlement for Lunch Crew 13
STL_00040532,USR_0452,USR_0372,GRP_0325,26.01,2025-10-16,pending,Settlement for office expenses
STL_00040533,USR_0850,USR_0372,GRP_0325,72.59,2025-10-16,completed,Monthly settlement for Lunch Crew 13
STL_00040534,USR_0850,USR_0057,GRP_0325,27.63,2025-10-16,completed,Payment for shared expenses
STL_00040535,USR_0874,USR_0607,GRP_0325,265.83,2025-11-15,completed,Monthly settlement for Lunch Crew 13
STL_00040536,USR_0850,USR_0607,GRP_0325,84.67,2025-11-15,completed,Settlement for office expenses
STL_00040537,USR_0850,USR_0372,GRP_0325,58.44,2025-11-15,completed,Monthly settlement for Lunch Crew 13
STL_00040538,USR_0874,USR_0607,GRP_0325,346.85,2025-12-15,completed,Monthly settlement for Lunch Crew 13
STL_00040539,USR_0850,USR_0607,GRP_0325,60.93,2025-12-15,completed,Payment for shared expenses
STL_00040540,USR_0850,USR_0372,GRP_0325,47.75,2025-12-15,completed,Clearing balance - December 2025
STL_00040541,USR_0055,USR_0666,GRP_0326,88.51,2022-04-16,completed,Payment for shared expenses
STL_00040542,USR_0300,USR_0666,GRP_0326,38.43,2022-04-16,completed,Clearing balance - April 2022
STL_00040543,USR_0055,USR_0666,GRP_0326,177.06,2022-06-15,completed,Payment for shared expenses
STL_00040544,USR_0147,USR_0666,GRP_0326,34.54,2022-06-15,completed,Settlement for project expenses
STL_00040545,USR_0258,USR_0666,GRP_0326,31.19,2022-06-15,rejected,Monthly settlement for Sprint 27 Team
STL_00040546,USR_0147,USR_0666,GRP_0326,181.84,2022-08-14,completed,Settlement for project expenses
STL_00040547,USR_0055,USR_0666,GRP_0326,43.12,2022-08-14,completed,Payment for shared expenses
STL_00040548,USR_0055,USR_0258,GRP_0326,103.02,2022-08-14,pending,Clearing balance - August 2022
STL_00040549,USR_0147,USR_0258,GRP_0326,166.05,2022-10-13,completed,Settlement for project expenses
STL_00040550,USR_0147,USR_0666,GRP_0326,78.76,2022-10-13,completed,Payment for shared expenses
STL_00040551,USR_0055,USR_0666,GRP_0326,47.33,2022-10-13,completed,Settlement for project expenses
STL_00040552,USR_0055,USR_0300,GRP_0326,54.25,2022-10-13,completed,Monthly settlement for Sprint 27 Team
STL_00040553,USR_0147,USR_0258,GRP_0326,223.84,2022-12-12,completed,Clearing balance - December 2022
STL_00040554,USR_0300,USR_0258,GRP_0326,44.68,2022-12-12,completed,Monthly settlement for Sprint 27 Team
STL_00040555,USR_0055,USR_0258,GRP_0326,10.27,2022-12-12,completed,Settlement for project expenses
